"Anio","ID region","Region","Provincia","Comuna","Número explotación","Número bloque","Tipo productor","Especie","Variedad","Anio plantacion","Metodo de riego","Numero de arboles","Superficie (ha)"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","2241","1","Hombre","Limonero","Genova","1980","Goteo","667","1,20"
"2025","13","Región Metropolitana de Santiago","Talagante","El Monte","14011","1","Hombre","Limonero","Genova","2013","Goteo","840","1,26"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","4722","2","Hombre","Limonero","Genova","2014","Goteo","591","1,30"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","20275","2","Hombre","Limonero","Genova","2016","Goteo","1156","1,30"
"2025","13","Región Metropolitana de Santiago","Talagante","El Monte","2174","4","Hombre","Limonero","Genova","1993","Goteo","364","1,31"
"2025","13","Región Metropolitana de Santiago","Talagante","El Monte","19389","1","Hombre","Limonero","Genova","2017","Goteo","670","1,34"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","7620","20","Empresa","Limonero","Genova","2018","Goteo","1472","1,47"
"2025","13","Región Metropolitana de Santiago","Talagante","El Monte","6656","1","Hombre","Limonero","Genova","1986","Goteo","503","1,51"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","21730","1","Hombre","Limonero","Genova","2023","Goteo","528","1,54"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","7620","12","Empresa","Limonero","Genova","2011","Goteo","1291","1,61"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","1497","1","Hombre","Limonero","Genova","2010","Goteo","598","1,79"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","1398","3","Empresa","Limonero","Genova","2000","Goteo","704","1,90"
"2025","13","Región Metropolitana de Santiago","Talagante","El Monte","2174","1","Hombre","Limonero","Genova","2013","Goteo","764","1,91"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","20205","1","Empresa","Limonero","Genova","2018","Goteo","1287","1,93"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","7620","15","Empresa","Limonero","Genova","2012","Goteo","1678","2,01"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","4722","3","Hombre","Limonero","Genova","2017","Goteo","889","2,40"
"2025","13","Región Metropolitana de Santiago","Chacabuco","Tiltil","11335","3","Hombre","Nogal","Chandler","2017","Goteo","214","0,75"
"2025","13","Región Metropolitana de Santiago","Cordillera","San Jose Maipo","12355","2","Hombre","Nogal","Chandler","2018","Goteo","300","0,75"
"2025","13","Región Metropolitana de Santiago","Chacabuco","Colina","21890","2","Hombre","Nogal","Chandler","2015","Goteo","271","0,76"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","21250","1","Mujer","Nogal","Chandler","2019","Goteo","380","0,76"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","20355","2","Empresa","Nogal","Chandler","2024","Goteo","400","0,78"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","10352","16","Empresa","Nogal","Chandler","2003","Goteo","163","0,80"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","6519","4","Empresa","Nogal","Chandler","2019","Goteo","167","0,80"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","5835","12","Mujer","Nogal","Chandler","2011","Goteo","229","0,80"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","11137","3","Hombre","Nogal","Chandler","2016","Goteo","286","0,80"
"2025","13","Región Metropolitana de Santiago","Talagante","El Monte","949","9","Empresa","Nogal","Chandler","2013","Goteo","165","0,81"
"2025","13","Región Metropolitana de Santiago","Melipilla","Curacaví","20543","1","Hombre","Nogal","Chandler","2005","Goteo","390","0,82"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","19908","2","Hombre","Nogal","Chandler","2022","Goteo","277","0,83"
"2025","13","Región Metropolitana de Santiago","Talagante","Peñaflor","20522","3","Hombre","Nogal","Chandler","2008","Goteo","177","0,85"
"2025","13","Región Metropolitana de Santiago","Maipo","Calera de Tango","798","2","Empresa","Nogal","Chandler","2018","Goteo","177","0,85"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","2798","7","Empresa","Nogal","Chandler","2017","Goteo","243","0,85"
"2025","13","Región Metropolitana de Santiago","Maipo","Calera de Tango","3537","1","Empresa","Nogal","Chandler","2023","Goteo","243","0,85"
"2025","13","Región Metropolitana de Santiago","Melipilla","María Pinto","7928","2","Empresa","Nogal","Chandler","2017","Goteo","269","0,85"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","21251","1","Hombre","Nogal","Chandler","2019","Goteo","435","0,87"
"2025","13","Región Metropolitana de Santiago","Cordillera","San Jose Maipo","10107","1","Hombre","Nogal","Chandler","2008","Goteo","214","0,90"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","21480","1","Hombre","Nogal","Chandler","2015","Goteo","214","0,90"
"2025","13","Región Metropolitana de Santiago","Chacabuco","Tiltil","14101","1","Hombre","Nogal","Chandler","2018","Goteo","257","0,90"
"2025","13","Región Metropolitana de Santiago","Talagante","Isla de Maipo","10477","1","Hombre","Nogal","Chandler","2014","Goteo","300","0,90"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","11983","3","Hombre","Nogal","Chandler","2015","Goteo","321","0,90"
"2025","13","Región Metropolitana de Santiago","Chacabuco","Lampa","11318","1","Hombre","Nogal","Chandler","2002","Goteo","260","0,91"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","8084","1","Hombre","Nogal","Chandler","2019","Goteo","260","0,91"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","1387","7","Empresa","Nogal","Chandler","2013","Goteo","379","0,91"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","2272","4","Empresa","Nogal","Chandler","2016","Goteo","192","0,92"
"2025","13","Región Metropolitana de Santiago","Talagante","El Monte","949","10","Empresa","Nogal","Chandler","2013","Goteo","190","0,93"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","3436","3","Empresa","Nogal","Chandler","2002","Goteo","258","0,93"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","3308","12","Empresa","Nogal","Chandler","2008","Goteo","271","0,95"
"2025","13","Región Metropolitana de Santiago","Talagante","Isla de Maipo","4112","3","Empresa","Nogal","Chandler","2011","Goteo","396","0,95"
"2025","13","Región Metropolitana de Santiago","Maipo","San Bernardo","1280","1","Empresa","Nogal","Chandler","2007","Goteo","475","0,95"
"2025","13","Región Metropolitana de Santiago","Cordillera","Pirque","476","1","Hombre","Nogal","Chandler","2016","Goteo","249","0,96"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","10410","3","Empresa","Nogal","Chandler","2013","Goteo","274","0,96"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","10410","5","Empresa","Nogal","Chandler","2015","Goteo","277","0,97"
"2025","13","Región Metropolitana de Santiago","Talagante","Isla de Maipo","7915","4","Empresa","Nogal","Chandler","2006","Goteo","245","0,98"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","24109","3","Empresa","Nogal","Chandler","2018","Goteo","280","0,98"
"2025","13","Región Metropolitana de Santiago","Melipilla","María Pinto","11425","1","Empresa","Nogal","Chandler","2018","Goteo","350","0,98"
"2025","13","Región Metropolitana de Santiago","Melipilla","Curacaví","10571","2","Empresa","Nogal","Chandler","2008","Goteo","408","0,98"
"2025","13","Región Metropolitana de Santiago","Melipilla","San Pedro","20078","1","Hombre","Nogal","Chandler","2011","Goteo","660","0,99"
"2025","13","Región Metropolitana de Santiago","Cordillera","San Jose Maipo","2271","10","Empresa","Nogal","Chandler","2007","Goteo","179","1,00"
"2025","13","Región Metropolitana de Santiago","Cordillera","San Jose Maipo","12355","1","Hombre","Nogal","Chandler","2010","Goteo","204","1,00"
"2025","13","Región Metropolitana de Santiago","Maipo","Calera de Tango","769","4","Empresa","Nogal","Chandler","2014","Goteo","208","1,00"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","10962","4","Hombre","Nogal","Chandler","2009","Goteo","238","1,00"
"2025","13","Región Metropolitana de Santiago","Cordillera","Pirque","5432","9","Empresa","Nogal","Chandler","2011","Goteo","238","1,00"
"2025","13","Región Metropolitana de Santiago","Maipo","Calera de Tango","14308","4","Hombre","Nogal","Chandler","2010","Goteo","285","1,00"
"2025","13","Región Metropolitana de Santiago","Maipo","Calera de Tango","12255","2","Empresa","Nogal","Chandler","2010","Goteo","285","1,00"
"2025","13","Región Metropolitana de Santiago","Melipilla","San Pedro","20416","3","Hombre","Nogal","Chandler","2012","Goteo","286","1,00"
"2025","13","Región Metropolitana de Santiago","Cordillera","Pirque","476","3","Hombre","Nogal","Chandler","2013","Goteo","286","1,00"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","19975","2","Hombre","Nogal","Chandler","2015","Goteo","286","1,00"
"2025","13","Región Metropolitana de Santiago","Cordillera","Pirque","11510","19","Empresa","Nogal","Chandler","2024","Goteo","286","1,00"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","21719","2","Mujer","Nogal","Chandler","2020","Goteo","313","1,00"
"2025","13","Región Metropolitana de Santiago","Cordillera","San Jose Maipo","2271","8","Empresa","Nogal","Chandler","2007","Goteo","357","1,00"
"2025","13","Región Metropolitana de Santiago","Cordillera","San Jose Maipo","12355","4","Hombre","Nogal","Chandler","2013","Goteo","400","1,00"
"2025","13","Región Metropolitana de Santiago","Talagante","Isla de Maipo","19318","1","Hombre","Nogal","Chandler","2015","Goteo","476","1,00"
"2025","13","Región Metropolitana de Santiago","Talagante","Padre Hurtado","19133","4","Hombre","Nogal","Chandler","2018","Goteo","476","1,00"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","427","9","Empresa","Nogal","Chandler","2022","Goteo","182","1,02"
"2025","13","Región Metropolitana de Santiago","Cordillera","Pirque","476","2","Hombre","Nogal","Chandler","2008","Goteo","291","1,02"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","1385","3","Empresa","Nogal","Chandler","2011","Goteo","291","1,02"
"2025","13","Región Metropolitana de Santiago","Talagante","Talagante","1143","1","Empresa","Nogal","Chandler","1997","Goteo","408","1,02"
"2025","13","Región Metropolitana de Santiago","Talagante","Peñaflor","20521","2","Empresa","Nogal","Chandler","2015","Goteo","245","1,03"
"2025","13","Región Metropolitana de Santiago","Talagante","Talagante","4045","8","Empresa","Nogal","Chandler","2013","Goteo","294","1,03"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","13244","2","Empresa","Nogal","Chandler","2008","Goteo","429","1,03"
"2025","13","Región Metropolitana de Santiago","Talagante","Isla de Maipo","19312","1","Empresa","Nogal","Chandler","2015","Goteo","572","1,03"
"2025","13","Región Metropolitana de Santiago","Talagante","Talagante","11734","2","Empresa","Nogal","Chandler","2006","Goteo","248","1,04"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","5625","1","Empresa","Nogal","Chandler","2006","Goteo","219","1,05"
"2025","13","Región Metropolitana de Santiago","Talagante","Talagante","2466","2","Empresa","Nogal","Chandler","2015","Goteo","300","1,08"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","1476","4","Empresa","Nogal","Chandler","2011","Goteo","386","1,08"
"2025","13","Región Metropolitana de Santiago","Talagante","Isla de Maipo","7915","1","Empresa","Nogal","Chandler","2004","Goteo","136","1,10"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","348","1","Empresa","Nogal","Chandler","2016","Goteo","367","1,10"
"2025","13","Región Metropolitana de Santiago","Melipilla","San Pedro","20478","4","Empresa","Nogal","Chandler","2017","Goteo","323","1,13"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","3308","33","Empresa","Nogal","Chandler","2007","Goteo","326","1,14"
"2025","13","Región Metropolitana de Santiago","Maipo","Calera de Tango","14326","2","Empresa","Nogal","Chandler","2009","Goteo","329","1,15"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","2798","3","Empresa","Nogal","Chandler","2017","Goteo","329","1,15"
"2025","13","Región Metropolitana de Santiago","Talagante","Isla de Maipo","4112","1","Empresa","Nogal","Chandler","2008","Goteo","479","1,15"
"2025","13","Región Metropolitana de Santiago","Talagante","Isla de Maipo","19312","3","Empresa","Nogal","Chandler","2015","Goteo","1420","1,15"
"2025","13","Región Metropolitana de Santiago","Talagante","Talagante","20465","2","Hombre","Nogal","Chandler","2020","Goteo","322","1,16"
"2025","13","Región Metropolitana de Santiago","Cordillera","Pirque","557","7","Empresa","Nogal","Chandler","2018","Goteo","331","1,16"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","3462","2","Empresa","Nogal","Chandler","2024","Goteo","418","1,17"
"2025","13","Región Metropolitana de Santiago","Talagante","Isla de Maipo","7915","7","Empresa","Nogal","Chandler","2006","Goteo","148","1,20"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","3301","2","Empresa","Nogal","Chandler","2020","Goteo","250","1,20"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","4619","4","Hombre","Nogal","Chandler","2010","Goteo","333","1,20"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","309","4","Empresa","Nogal","Chandler","2012","Goteo","400","1,20"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","11991","1","Hombre","Nogal","Chandler","2017","Goteo","600","1,20"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","1387","7","Empresa","Nogal","Chandler","2013","Goteo","508","1,22"
"2025","13","Región Metropolitana de Santiago","Talagante","Peñaflor","11765","3","Empresa","Nogal","Chandler","2024","Goteo","508","1,22"
"2025","13","Región Metropolitana de Santiago","Talagante","Talagante","20465","1","Hombre","Nogal","Chandler","2014","Goteo","342","1,23"
"2025","13","Región Metropolitana de Santiago","Talagante","Padre Hurtado","19133","1","Hombre","Nogal","Chandler","2011","Goteo","354","1,24"
"2025","13","Región Metropolitana de Santiago","Chacabuco","Tiltil","8177","10","Empresa","Nogal","Chandler","2003","Goteo","357","1,25"
"2025","13","Región Metropolitana de Santiago","Maipo","San Bernardo","1247","2","Empresa","Nogal","Chandler","2007","Goteo","520","1,25"
"2025","13","Región Metropolitana de Santiago","Talagante","Peñaflor","11765","2","Empresa","Nogal","Chandler","2024","Goteo","520","1,25"
"2025","13","Región Metropolitana de Santiago","Cordillera","Pirque","557","7","Empresa","Nogal","Chandler","2018","Goteo","360","1,26"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","2798","21","Empresa","Nogal","Chandler","2017","Goteo","366","1,28"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","306","10","Hombre","Nogal","Chandler","2015","Goteo","610","1,28"
"2025","13","Región Metropolitana de Santiago","Talagante","Talagante","20465","3","Hombre","Nogal","Chandler","2018","Goteo","358","1,29"
