ANYO_PROCESO;CODIGO_CARRERA;NOMBRE_CARRERA;NOMBRE_UNIVERSIDAD;AREA_CONOCIMIENTO_SIES;VACANTES_REG;NUM_SELEC_REG;COMPLETA_VACANTES_REG;PROM_OBLIGATORIAS_ULTIMO_SELEC;PROM_OBLIGATORIAS_SD;PROM_OBLIGATORIAS_MIN;PROM_OBLIGATORIAS_P10;PROM_OBLIGATORIAS_P25;PROM_OBLIGATORIAS_PROM;PROM_OBLIGATORIAS_MED;PROM_OBLIGATORIAS_P75;PROM_OBLIGATORIAS_P90;PROM_OBLIGATORIAS_MAX
2026;51151;TECNOLOGÍA MÉDICA - SANTIAGO;UNIVERSIDAD CENTRAL;SALUD;100;120;1;560;68.24;515;562.7;599.38;644.89;636;691.38;745.1;839.5
2026;51152;TERAPIA OCUPACIONAL - SANTIAGO;UNIVERSIDAD CENTRAL;SALUD;85;105;1;529;60.44;463;476.4;504;553.87;543.5;592.5;628.8;734.5
2026;51153;NUTRICIÓN Y DIETÉTICA - SANTIAGO;UNIVERSIDAD CENTRAL;SALUD;45;58;1;477.5;65.06;467.5;486.6;510.38;558;545.25;590.25;646.9;799
2026;51154;KINESIOLOGÍA - SANTIAGO;UNIVERSIDAD CENTRAL;SALUD;70;80;1;574.5;81.41;479;512.5;557.75;613.03;585;673.38;739.8;806.5
2026;51156;MEDICINA - SANTIAGO;UNIVERSIDAD CENTRAL;SALUD;50;50;1;891.5;22.2;854;870;884.75;898.02;895.75;912;926.05;957
2026;51160;INGENIERÍA COMERCIAL - SANTIAGO;UNIVERSIDAD CENTRAL;ADMINISTRACIÓN Y COMERCIO;75;100;1;555;67.93;462;513.5;546.5;600.08;597.5;639.62;700.7;775.5
2026;51161;CONTADOR AUDITOR - SANTIAGO;UNIVERSIDAD CENTRAL;ADMINISTRACIÓN Y COMERCIO;50;65;1;580;71.43;429;540.8;563.5;616.22;604;650.5;721.7;789
2026;51163;INGENIERÍA EN ADMINISTRACIÓN DE EMPRESAS - SANTIAGO;UNIVERSIDAD CENTRAL;ADMINISTRACIÓN Y COMERCIO;40;70;1;600.5;67.2;460;509.3;545;594.58;592.75;641.12;686;736
2026;51165;INGENIERÍA EN INFORMACIÓN Y CONTROL DE GESTIÓN - SANTIAGO;UNIVERSIDAD CENTRAL;ADMINISTRACIÓN Y COMERCIO;25;40;1;525.5;68.21;475;527.75;567;618.1;615.75;657.75;695.3;821.5
2026;51170;GEOLOGÍA - SANTIAGO;UNIVERSIDAD CENTRAL;CIENCIAS BÁSICAS;55;70;1;528;82.63;476.5;509.2;528.38;599.88;587.25;663.38;707.25;797
2026;51171;INGENIERÍA CIVIL EN OBRAS CIVILES - SANTIAGO;UNIVERSIDAD CENTRAL;TECNOLOGÍA;30;50;1;603;79.96;458.5;502.1;529;593.03;581.75;646.62;713.7;783
2026;51172;INGENIERÍA EN CONSTRUCCIÓN - SANTIAGO;UNIVERSIDAD CENTRAL;TECNOLOGÍA;30;42;1;474;85.37;473;497;513.88;584.43;578.75;633.75;670;861.5
2026;51173;INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA - SANTIAGO;UNIVERSIDAD CENTRAL;TECNOLOGÍA;90;110;1;612;82.51;450.5;546.45;599.62;649.26;651.25;694.5;748.15;948
2026;51174;INGENIERÍA CIVIL INDUSTRIAL - SANTIAGO;UNIVERSIDAD CENTRAL;TECNOLOGÍA;60;90;1;600.5;74.14;463;562.5;600.75;649.64;645;692.75;741.95;834
2026;51175;INGENIERÍA CIVIL EN MINAS - SANTIAGO;UNIVERSIDAD CENTRAL;TECNOLOGÍA;70;90;1;672;80.45;467.5;557.65;585.12;648.13;642.5;707.75;754.3;832.5
2026;51180;EDUCACIÓN PARVULARIA - SANTIAGO;UNIVERSIDAD CENTRAL;EDUCACIÓN;35;24;0;553;52.98;425.5;521.85;559.5;572.77;574.75;598.25;632.6;656.5
2026;51181;PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA - SANTIAGO;UNIVERSIDAD CENTRAL;EDUCACIÓN;20;8;0;556.5;52.79;547.5;553.45;556.38;600.25;578;653.88;666.25;671.5
2026;51182;PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL - SANTIAGO;UNIVERSIDAD CENTRAL;EDUCACIÓN;45;19;0;563.5;60.99;505.5;552.6;560.5;597.21;575;619.25;686.1;761
2026;51184;PEDAGOGÍA EN EDUCACIÓN FÍSICA - SANTIAGO;UNIVERSIDAD CENTRAL;EDUCACIÓN;60;45;0;567.5;48.38;515.5;553.2;563.5;600.8;588.5;636;665.4;735
2026;51185;PEDAGOGÍA EN MATEMÁTICA Y ESTADÍSTICA - SANTIAGO;UNIVERSIDAD CENTRAL;EDUCACIÓN;15;10;0;686.5;81.04;552;575.4;631.62;686.5;695.5;752.88;757.5;789
2026;51186;PEDAGOGÍA EN LENGUAJE Y COMUNICACIÓN - SANTIAGO;UNIVERSIDAD CENTRAL;EDUCACIÓN;20;11;0;582;80.51;412.5;546;571;592.27;582;636;678.5;721
2026;51200;ADMINISTRACIÓN PÚBLICA - LA SERENA;UNIVERSIDAD CENTRAL;CIENCIAS SOCIALES;30;46;1;513;74.69;461.5;502;522.75;577.42;567.75;606;669.75;793.5
2026;51210;ARQUITECTURA - LA SERENA;UNIVERSIDAD CENTRAL;ARTE Y ARQUITECTURA;60;70;1;647;74.35;485.5;526.95;580.5;624.99;614.5;667.25;712.55;932
2026;51230;DERECHO - LA SERENA;UNIVERSIDAD CENTRAL;DERECHO;120;135;1;642.5;66.73;468.5;527.5;554.75;602.23;597;637.25;688.8;894.5
2026;51240;PSICOLOGÍA - LA SERENA;UNIVERSIDAD CENTRAL;CIENCIAS SOCIALES;170;180;1;632.5;68.76;473;539.35;572.38;622.04;620.5;667.12;716.5;826.5
2026;51241;SOCIOLOGÍA - LA SERENA;UNIVERSIDAD CENTRAL;CIENCIAS SOCIALES;25;31;1;496.5;78.29;460;475.5;496.5;565.16;547;603.75;656;754.5
2026;51242;TRABAJO SOCIAL - LA SERENA;UNIVERSIDAD CENTRAL;CIENCIAS SOCIALES;35;45;1;501.5;42.92;463;496.7;525.5;552;549;578;602.1;686.5
2026;51250;ENFERMERÍA - LA SERENA;UNIVERSIDAD CENTRAL;SALUD;45;50;1;632;54.6;568;600.2;621.38;668.25;672.75;695.38;735.1;806
2026;51252;TERAPIA OCUPACIONAL - LA SERENA;UNIVERSIDAD CENTRAL;SALUD;55;60;1;626.5;67.85;443.5;523.9;578.75;611.57;612;654;708.4;752
2026;51253;NUTRICIÓN Y DIETÉTICA - LA SERENA;UNIVERSIDAD CENTRAL;SALUD;60;65;1;572.5;74.46;470.5;501.8;521.5;579.53;570.5;614;666.2;833.5
2026;51254;KINESIOLOGÍA - LA SERENA;UNIVERSIDAD CENTRAL;SALUD;60;65;1;714;68.16;449;529.4;546.5;595.62;593.5;638.5;684.1;775.5
2026;51255;OBSTETRICIA Y PUERICULTURA - LA SERENA;UNIVERSIDAD CENTRAL;SALUD;45;50;1;571.5;75.58;534.5;592.5;618.88;680;675.25;731;782.15;860.5
2026;51260;INGENIERÍA COMERCIAL - LA SERENA;UNIVERSIDAD CENTRAL;ADMINISTRACIÓN Y COMERCIO;50;60;1;645.5;74.65;488.5;524.6;564.5;612;598.75;644.75;713.15;860
2026;51270;GEOLOGÍA - LA SERENA;UNIVERSIDAD CENTRAL;CIENCIAS BÁSICAS;40;50;1;550.5;74.27;496.5;536.95;581.62;635.91;648.25;692.5;726.9;773.5
2026;51273;INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA - LA SERENA;UNIVERSIDAD CENTRAL;TECNOLOGÍA;50;60;1;728;74.27;471.5;522.45;559.38;612.22;604.75;647.12;724.4;787.5
2026;51274;INGENIERÍA CIVIL INDUSTRIAL - LA SERENA;UNIVERSIDAD CENTRAL;TECNOLOGÍA;55;65;1;772.5;77.9;477.5;562;599.5;651.02;633;707;758.5;834.5
2026;51275;INGENIERÍA CIVIL EN MINAS - LA SERENA;UNIVERSIDAD CENTRAL;TECNOLOGÍA;55;65;1;546;77.15;470;527.1;578;629.58;632.5;688;735;808
2026;51276;LICENCIATURA EN ASTRONOMÍA - LA SERENA;UNIVERSIDAD CENTRAL;CIENCIAS BÁSICAS;25;20;0;554.5;93.33;494.5;507.25;544.75;621.18;600.75;700.38;747.1;787
2026;51282;PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL - LA SERENA;UNIVERSIDAD CENTRAL;EDUCACIÓN;40;41;1;365;65.67;365;543.5;557;578.04;571.5;597;666;749.5
2026;51284;PEDAGOGÍA EN EDUCACIÓN FÍSICA - LA SERENA;UNIVERSIDAD CENTRAL;EDUCACIÓN;40;39;0;621.5;61.25;505;546;554.75;604.27;596;626.25;679.7;794.5
2026;52010;ANTROPOLOGÍA;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CIENCIAS SOCIALES;15;9;0;620.5;74.03;493.5;564.3;601.5;627.22;620.5;638;727.1;743.5
2026;52020;DANZA;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;ARTE Y ARQUITECTURA;40;0;0;;;;;;;;;;
2026;52070;PSICOLOGÍA;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CIENCIAS SOCIALES;140;160;1;475.5;75.81;452.5;485.95;505.38;570.45;564;615.5;678.05;806
2026;52090;TRABAJO SOCIAL;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CIENCIAS SOCIALES;20;19;0;502;47.44;466;497;509.5;540.24;525;561.5;601.7;658
2026;52100;DERECHO;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;DERECHO;60;35;0;501;79.92;461.5;473.8;496;557.24;539;594.75;682.3;773
2026;52150;CIENCIA POLÍTICA Y RELACIONES INTERNACIONALES;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CIENCIAS SOCIALES;15;25;1;524;54.78;489.5;513.2;568;598.16;614;632.5;657.8;688
2026;52175;PRODUCCIÓN MUSICAL;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;ARTE Y ARQUITECTURA;40;50;1;531.5;96.6;494;513.95;569.62;637.97;637.5;692.38;776.1;865.5
2026;52176;TEATRO;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;ARTE Y ARQUITECTURA;20;30;1;501;68.27;468;518;534.75;578.2;555;600.5;661.2;749
2026;52258;CINE Y ARTES AUDIOVISUALES;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;ARTE Y ARQUITECTURA;20;30;1;509.5;71.68;468.5;482.55;511;567.42;556;606.12;659.4;724
2026;52443;COMPOSICIÓN MUSICAL;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;ARTE Y ARQUITECTURA;20;25;1;474.5;105.92;458;478.8;516.5;596.34;585;671;726.4;891.5
2026;52445;INTERPRETACIÓN MUSICAL;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;ARTE Y ARQUITECTURA;20;20;1;585.5;91.75;531.5;581.95;599;685.25;700.5;762.62;782.6;878.5
2026;52495;TERAPIA OCUPACIONAL;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;SALUD;20;18;0;481.5;47.38;465;477.85;493.88;525.42;511.75;543.5;588.8;638
2026;52497;ARTES Y OFICIOS;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;ARTE Y ARQUITECTURA;20;20;1;531.5;89.73;475;489.45;528;577.68;549.25;613.25;667.85;860
2026;52498;ARQUITECTURA;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;ARTE Y ARQUITECTURA;20;2;0;706;130.81;521;539.5;567.25;613.5;613.5;659.75;687.5;706
2026;52504;ENFERMERÍA;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;SALUD;60;51;0;463.5;62.36;460.5;466;483.5;532.05;526.5;565.75;589;766
2026;52505;KINESIOLOGÍA;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;SALUD;40;28;0;541.5;48.72;466.5;474.7;496;535.55;534.5;566.38;600.1;633
2026;52507;OBSTETRICIA;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;SALUD;40;40;1;614.5;67.13;493;543.1;560.38;607.49;591.75;648;692.5;842
2026;52588;TECNOLOGÍA MÉDICA;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;SALUD;40;50;1;624;72.82;442;489.3;520.75;568.4;551.25;602.25;658.6;842.5
2026;52594;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;TECNOLOGÍA;20;13;0;556;61.85;467.5;475.2;505;553.92;542.5;607;631.7;640.5
2026;52595;MEDICINA VETERINARIA;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;AGROPECUARIA;49;59;1;621.5;53.39;460;492.3;512.5;554.66;553.5;592.25;615.9;733
2026;52596;QUIMICA Y FARMACIA;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;SALUD;50;70;1;504;65.16;474.5;547.35;571.75;620.39;619.75;665.25;713.65;787
2026;52600;INGENIERIA EN INFORMATICA Y CIENCIA DE DATOS;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;TECNOLOGÍA;15;17;1;508;64.56;481.5;490.5;510;556.56;542.5;593;656.7;686.5
2026;53101;INGENIERÍA COMERCIAL;UNIVERSIDAD BERNARDO O'HIGGINS;ADMINISTRACIÓN Y COMERCIO;40;55;1;661.5;75.39;475.5;520.7;542.25;599.36;582;652.25;704.8;799
2026;53102;INGENIERÍA CIVIL INDUSTRIAL;UNIVERSIDAD BERNARDO O'HIGGINS;TECNOLOGÍA;40;55;1;678;78.29;483;542.5;592.25;642.46;621.5;692;745.6;860.5
2026;53103;INGENIERÍA CIVIL EN MEDIO AMBIENTE Y SUSTENTABILIDAD;UNIVERSIDAD BERNARDO O'HIGGINS;TECNOLOGÍA;25;15;0;684.5;75.16;512;532.7;554.75;606.7;589;654.75;713;754.5
2026;53106;INGENIERÍA EN INFORMÁTICA;UNIVERSIDAD BERNARDO O'HIGGINS;TECNOLOGÍA;90;120;1;554.5;95.87;463;499.7;547;620.99;621.25;687.38;744.55;889
2026;53107;QUÍMICA Y FARMACIA;UNIVERSIDAD BERNARDO O'HIGGINS;SALUD;90;120;1;639.5;58.98;541;621.5;663.62;702.38;702;737.25;777.8;880
2026;53109;CONTADOR AUDITOR;UNIVERSIDAD BERNARDO O'HIGGINS;ADMINISTRACIÓN Y COMERCIO;40;60;1;593;85.79;430.5;480.55;508.38;573.72;557.75;613.25;647.7;820
2026;53110;INGENIERÍA EN REALIDAD VIRTUAL Y DISEÑO DE JUEGOS DIGITALES;UNIVERSIDAD BERNARDO O'HIGGINS;TECNOLOGÍA;55;37;0;539.5;90.99;463.5;505.4;546.5;605.42;585;647;729.7;854
2026;53111;INGENIERÍA EN MECATRÓNICA;UNIVERSIDAD BERNARDO O'HIGGINS;TECNOLOGÍA;80;100;1;554;87.58;460;513.3;575.88;630.4;619.25;686.5;745.15;911
2026;53201;PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL CON MENCIÓN;UNIVERSIDAD BERNARDO O'HIGGINS;EDUCACIÓN;20;17;0;549;82.21;438;516.1;549;581.41;581.5;589;659.3;803
2026;53202;PEDAGOGÍA EN EDUCACIÓN FÍSICA, DEPORTE Y RECREACIÓN PARA ENSEÑANZA BÁSICA Y MEDIA;UNIVERSIDAD BERNARDO O'HIGGINS;EDUCACIÓN;20;24;1;547.5;59.11;435;558.4;577.25;600.27;596.25;614.25;670.75;756.5
2026;53206;PEDAGOGÍA EN EDUCACIÓN PARVULARIA;UNIVERSIDAD BERNARDO O'HIGGINS;EDUCACIÓN;20;12;0;546.5;76;443.5;491.2;544.75;583.38;586.5;632;684.35;695.5
2026;53207;ENTRENADOR EN ACTIVIDAD FÍSICA Y DEPORTE/LICENCIATURA EN CIENCIAS DE LA ACTIVIDAD FÍSICA Y DEPORTE;UNIVERSIDAD BERNARDO O'HIGGINS;EDUCACIÓN;70;78;1;463;61.42;463;484.55;502.38;549.26;539;576.88;619.95;767
2026;53301;ENFERMERÍA;UNIVERSIDAD BERNARDO O'HIGGINS;SALUD;90;110;1;600;64.89;471.5;520.95;560;602.11;595.25;643.25;672.15;808.5
2026;53302;FONOAUDIOLOGÍA;UNIVERSIDAD BERNARDO O'HIGGINS;SALUD;30;45;1;511.5;55.72;468.5;494.4;506.5;548.59;532;580;625.4;691
2026;53303;KINESIOLOGÍA;UNIVERSIDAD BERNARDO O'HIGGINS;SALUD;80;105;1;625;62.59;461.5;504.9;537.5;583.95;585;630.5;660.7;761.5
2026;53304;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD BERNARDO O'HIGGINS;SALUD;40;41;1;468;58.65;463.5;476;501;543.12;531;573.5;636;710
2026;53305;OBSTETRICIA Y PUERICULTURA;UNIVERSIDAD BERNARDO O'HIGGINS;SALUD;40;60;1;588.5;48.25;533;580;596.75;634.55;638.5;654.5;686.35;791
2026;53306;TECNOLOGÍA MÉDICA;UNIVERSIDAD BERNARDO O'HIGGINS;SALUD;80;110;1;639.5;69.8;463;567;592;645.85;639;698.25;745.1;791
2026;53307;TERAPIA OCUPACIONAL;UNIVERSIDAD BERNARDO O'HIGGINS;SALUD;60;85;1;475.5;61.62;404;481.3;499.5;546.04;534;585.5;621.1;746
2026;53309;MEDICINA VETERINARIA;UNIVERSIDAD BERNARDO O'HIGGINS;AGROPECUARIA;100;133;1;493;72.87;428.5;531;567.5;610.03;592.5;656;715.1;854.5
2026;53310;MEDICINA;UNIVERSIDAD BERNARDO O'HIGGINS;SALUD;60;85;1;891;22.29;828.5;851;870.5;883.69;885.5;899.5;908;935
2026;53401;DERECHO;UNIVERSIDAD BERNARDO O'HIGGINS;DERECHO;70;95;1;625.5;71.13;463;493.4;532;588.63;586;638.5;683.1;764
2026;53402;PERIODISMO;UNIVERSIDAD BERNARDO O'HIGGINS;CIENCIAS SOCIALES;25;27;1;478.5;65.9;473.5;477.3;489.75;553.26;546.5;591.5;639.1;736.5
2026;53403;PSICOLOGÍA;UNIVERSIDAD BERNARDO O'HIGGINS;CIENCIAS SOCIALES;90;110;1;575;63.79;478;534.9;568.38;611.63;610.25;659;696.4;767.5
2026;53406;TRABAJO SOCIAL;UNIVERSIDAD BERNARDO O'HIGGINS;CIENCIAS SOCIALES;30;21;0;491;58.28;458;491;519.5;553.52;541.5;586;642.5;670.5
2026;54101;INGENIERÍA COMERCIAL;UNIVERSIDAD GABRIELA MISTRAL;ADMINISTRACIÓN Y COMERCIO;40;15;0;500;76.92;464.5;478.5;498.25;569.5;577;609.25;666.6;716.5
2026;54120;INGENIERÍA CIVIL INDUSTRIAL;UNIVERSIDAD GABRIELA MISTRAL;TECNOLOGÍA;35;13;0;489;67.55;481.5;490.5;499;559.88;546.5;599.5;610.5;720.5
2026;54121;INGENIERÍA CIVIL INFORMÁTICA;UNIVERSIDAD GABRIELA MISTRAL;TECNOLOGÍA;60;14;0;540.5;121.59;487.5;519.75;542;633.54;593.25;713.25;810.2;861.5
2026;54201;ARQUITECTURA;UNIVERSIDAD GABRIELA MISTRAL;ARTE Y ARQUITECTURA;80;10;0;552.5;84.74;481.5;481.5;531.5;575.8;562;595.75;655.3;770.5
2026;54202;DISEÑO EN ANIMACIÓN DIGITAL;UNIVERSIDAD GABRIELA MISTRAL;ARTE Y ARQUITECTURA;60;22;0;466;80.73;459.5;500.8;528.62;581.89;581.25;613.25;629.2;815
2026;54203;DISEÑO EN INTERACCIÓN DIGITAL;UNIVERSIDAD GABRIELA MISTRAL;ARTE Y ARQUITECTURA;20;4;0;497;78.27;476;482.3;491.75;531.62;501.5;541.38;605.05;647.5
2026;54204;DISEÑO DE VIDEOJUEGOS;UNIVERSIDAD GABRIELA MISTRAL;ARTE Y ARQUITECTURA;30;17;0;593.5;72.95;463;500.2;549;592.62;608;633;659.7;739
2026;54206;DISEÑO EN MARKETING DIGITAL;UNIVERSIDAD GABRIELA MISTRAL;ARTE Y ARQUITECTURA;20;25;1;614;58.78;466;496.9;518.5;563.64;556;614;640.6;671.5
2026;54301;PSICOLOGÍA;UNIVERSIDAD GABRIELA MISTRAL;CIENCIAS SOCIALES;200;61;0;592.5;77.67;424.5;493;521;578.23;558;641.5;700.5;746.5
2026;54303;DERECHO;UNIVERSIDAD GABRIELA MISTRAL;DERECHO;90;20;0;592.5;58.59;460.5;479.25;531.62;567.18;577.25;598.75;625.45;685
2026;55001;AGRONOMÍA;UNIVERSIDAD SANTO TOMAS;AGROPECUARIA;45;59;1;473;79.33;463;477.8;491.25;564.69;549;598.75;687.3;800
2026;55004;CIENCIAS DEL DEPORTE Y ACTIVIDAD FÍSICA;UNIVERSIDAD SANTO TOMAS;EDUCACIÓN;45;57;1;632;80.09;567;597.6;618.5;676.36;643.5;728;802.5;897
2026;55005;DERECHO;UNIVERSIDAD SANTO TOMAS;DERECHO;35;46;1;513.5;74.6;460.5;491;509.88;566.08;553.5;601.5;645.75;809
2026;55006;DERECHO;UNIVERSIDAD SANTO TOMAS;DERECHO;45;50;1;461;77.27;459.5;485.55;513.12;564.01;544.75;604.75;650.55;807.5
2026;55007;DERECHO;UNIVERSIDAD SANTO TOMAS;DERECHO;45;53;1;557.5;59.86;483.5;554.7;593;621.94;610.5;660.5;684;780
2026;55008;DERECHO;UNIVERSIDAD SANTO TOMAS;DERECHO;45;51;1;564.5;64.38;488;542.5;567;610.2;601;644.25;700;784
2026;55009;DERECHO;UNIVERSIDAD SANTO TOMAS;DERECHO;90;106;1;464.5;61.37;464.5;499.75;528.38;568.99;561.75;602;638;800.5
2026;55010;DERECHO;UNIVERSIDAD SANTO TOMAS;DERECHO;90;113;1;468;55.34;459.5;472.8;496;535.94;524;561.5;619.9;703.5
2026;55011;DERECHO;UNIVERSIDAD SANTO TOMAS;DERECHO;65;68;1;469;68.26;460.5;490.4;518.75;568.45;555.25;604.62;656.7;799
2026;55012;ENFERMERÍA;UNIVERSIDAD SANTO TOMAS;SALUD;45;51;1;603.5;52.62;553;592;617.5;644.53;633;656;721;785.5
2026;55013;ENFERMERÍA;UNIVERSIDAD SANTO TOMAS;SALUD;45;49;1;516.5;55.68;516.5;541.1;554;590.57;578;617.5;642.6;808
2026;55014;ENFERMERÍA;UNIVERSIDAD SANTO TOMAS;SALUD;45;55;1;587;46.78;525;586.4;601.75;634.55;634.5;663;688.6;775
2026;55015;ENFERMERÍA;UNIVERSIDAD SANTO TOMAS;SALUD;70;70;1;542.5;53.25;519.5;548.75;568.5;609.29;603.75;626;671.4;822
2026;55016;ENFERMERÍA;UNIVERSIDAD SANTO TOMAS;SALUD;65;75;1;610;45.32;610;618.7;636.5;676.1;672.5;711;741.8;780.5
2026;55017;ENFERMERÍA;UNIVERSIDAD SANTO TOMAS;SALUD;60;67;1;547;44;534.5;573.9;585.25;615.79;607.5;641;670.7;775.5
2026;55019;ENFERMERÍA;UNIVERSIDAD SANTO TOMAS;SALUD;45;46;1;546.5;77.31;501.5;532.75;554.62;610.22;590.25;640.88;739.5;810.5
2026;55020;ENFERMERÍA;UNIVERSIDAD SANTO TOMAS;SALUD;120;128;1;525.5;48.41;525.5;565.2;589.5;624.45;621.5;649.12;693.5;768
2026;55021;ENFERMERÍA;UNIVERSIDAD SANTO TOMAS;SALUD;80;86;1;571;37.82;558;574.5;596;621.85;615.25;646.62;678.75;712.5
2026;55022;ENFERMERÍA;UNIVERSIDAD SANTO TOMAS;SALUD;45;46;1;602;34.48;599;614;635.12;658.96;653.5;685;702;738
2026;55023;ENFERMERÍA;UNIVERSIDAD SANTO TOMAS;SALUD;45;48;1;517.5;58.7;509.5;524.1;539.38;584.76;575.5;608.12;674.2;789.5
2026;55024;ENFERMERÍA;UNIVERSIDAD SANTO TOMAS;SALUD;90;101;1;556.5;50.99;500;551.5;572;607.48;600;639.5;681;746
2026;55026;FONOAUDIOLOGÍA;UNIVERSIDAD SANTO TOMAS;SALUD;32;38;1;519.5;32.23;466.5;521.6;539.5;554.96;551.25;578;591.15;625.5
2026;55027;INGENIERÍA COMERCIAL;UNIVERSIDAD SANTO TOMAS;ADMINISTRACIÓN Y COMERCIO;35;45;1;470.5;52.58;470.5;524.4;537.5;577.98;571;607;634.5;721.5
2026;55028;INGENIERÍA COMERCIAL;UNIVERSIDAD SANTO TOMAS;ADMINISTRACIÓN Y COMERCIO;45;55;1;485;69.44;468;490.9;518.5;570.44;566.5;597;658.4;805.5
2026;55029;INGENIERÍA COMERCIAL;UNIVERSIDAD SANTO TOMAS;ADMINISTRACIÓN Y COMERCIO;80;105;1;505.5;52.26;487;513.5;538;574.7;568;600.5;652.5;765
2026;55030;KINESIOLOGÍA;UNIVERSIDAD SANTO TOMAS;SALUD;45;56;1;557;56.67;546;572.5;585.88;627.87;619.25;655;697.25;826.5
2026;55031;KINESIOLOGÍA;UNIVERSIDAD SANTO TOMAS;SALUD;35;43;1;511.5;56.1;504;527;549;587.65;571.5;612;664.1;737.5
2026;55032;KINESIOLOGÍA;UNIVERSIDAD SANTO TOMAS;SALUD;45;54;1;632.5;41.63;534.5;562.75;589.12;618.81;621.75;641.38;668.6;731.5
2026;55033;KINESIOLOGÍA;UNIVERSIDAD SANTO TOMAS;SALUD;48;56;1;485.5;76.95;475;497;524.75;574.14;557;600;673.75;831
2026;55034;KINESIOLOGÍA;UNIVERSIDAD SANTO TOMAS;SALUD;60;70;1;603;39.27;568;593.45;610.5;641.14;635;666;693.15;744.5
2026;55035;KINESIOLOGÍA;UNIVERSIDAD SANTO TOMAS;SALUD;45;47;1;569;40.99;569;602.1;626;650.57;647;675.75;706.2;771.5
2026;55036;KINESIOLOGÍA;UNIVERSIDAD SANTO TOMAS;SALUD;45;53;1;632;45.08;588;602.4;620.5;653.41;641.5;672.5;714.1;787.5
2026;55037;KINESIOLOGÍA;UNIVERSIDAD SANTO TOMAS;SALUD;45;50;1;645.5;42.22;574.5;598.8;619.88;650.31;646.25;676;704.65;761.5
2026;55038;KINESIOLOGÍA;UNIVERSIDAD SANTO TOMAS;SALUD;45;51;1;561.5;40.16;536.5;560;584.25;609.13;607.5;631.25;664;697.5
2026;55039;MEDICINA VETERINARIA;UNIVERSIDAD SANTO TOMAS;AGROPECUARIA;45;57;1;585.5;60.11;567.5;587.5;607.5;653.99;645.5;686.5;740.4;860.5
2026;55040;MEDICINA VETERINARIA;UNIVERSIDAD SANTO TOMAS;AGROPECUARIA;45;50;1;621;69.05;553.5;587.9;603.38;652.49;642;677;746.25;939
2026;55041;MEDICINA VETERINARIA;UNIVERSIDAD SANTO TOMAS;AGROPECUARIA;130;148;1;632.5;54.06;553;602.95;635.62;668.31;661.5;694.5;744.5;832.5
2026;55042;MEDICINA VETERINARIA;UNIVERSIDAD SANTO TOMAS;AGROPECUARIA;85;97;1;593;65.33;582;624.6;645.5;688.91;674.5;716.5;777.7;958
2026;55043;MEDICINA VETERINARIA;UNIVERSIDAD SANTO TOMAS;AGROPECUARIA;45;52;1;620.5;41.89;592;614.35;630.88;660.31;656.25;688.12;713.5;770.5
2026;55044;MEDICINA VETERINARIA;UNIVERSIDAD SANTO TOMAS;AGROPECUARIA;90;97;1;567;62.93;524.5;579.4;601;645.72;636;681;732.6;859
2026;55045;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD SANTO TOMAS;SALUD;35;49;1;485;41.46;478.5;493;519.5;544.4;542;564.5;595.9;689
2026;55046;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD SANTO TOMAS;SALUD;40;55;1;601;43.58;513.5;546.4;569.5;599.18;599;616.75;644.5;746.5
